heart_rate,systolic_bp,diastolic_bp,map,cardiac_output,stroke_volume,edv,esv,lv_pressure,aortic_pressure,blood_volume,contractility,svr
79.30232044852931,120.83530211887907,76.99017461667943,91.9106558852977,5.995931653268179,75.60852720772277,144.21241187715916,65.45855726077353,120.16075387661651,90.70435408875579,124.57087344900063,118.43849247447173,86.00737084342295
76.89185289519476,122.61899250800634,76.54620100775189,90.98577761009763,5.275171439458291,68.60507636158103,120.63565849709899,54.72773395908229,120.42425567720262,90.54007233990636,90.2640740355088,118.53546574573267,95.64533987734069
89.83207710188509,113.69820473033401,70.96043609097494,85.0904713894864,4.510489453251085,50.210232232918436,117.54983889042536,60.274936563334094,110.38578050300592,85.32444808165297,73.74685209130887,94.89572378055011,94.91958278926789
74.87606398787938,112.13486512727431,68.71832132267306,84.71079881989242,5.592976319163246,74.69645199390574,136.13954522050602,65.29987520135647,110.4498140821594,84.4517197506095,117.30809041320623,108.1384065281256,74.23772870982178
85.33570562001948,111.88546805180515,69.1631577726262,84.32152767764688,4.5741767678325225,53.60214384586322,118.05127299769354,63.278921002232956,108.72247032936875,83.35925661815028,83.17312667376636,85.58834853574419,87.79991514184408
79.83296555054332,125.9494970656692,79.37799383540813,93.40379926639139,5.7967195755175345,72.61060059014785,123.59677901043116,53.32504821416758,125.73653646291005,91.82186976867476,95.27311591955797,127.42253110117986,106.34288989299782
81.83032759042727,127.88141870708324,82.91037745908486,94.90461037657097,5.773078014682743,70.54936946577851,127.72882688348616,58.00710222199486,124.75295548589088,96.63928310418413,99.72657869064936,118.34295785113954,109.98536601684778
81.30175424916929,123.65586211313015,80.82604613683198,93.9743249404039,5.342331093145223,65.70991170463961,146.6053269162404,79.47025455809543,118.52036342265673,93.40435697649505,128.4939013823889,83.1722592085649,104.83158793626775
78.16498576017877,117.47902845834867,75.14463740841751,88.82105678518603,5.205018405335686,66.59015356703856,123.20404794634345,57.78011926876598,115.59279358701446,87.9626164110405,87.88744138282986,112.40837380950413,93.45979008011014
77.3337942258559,117.72836972006722,72.41262832196695,88.48706722327019,5.7610422528803005,74.49579204732909,131.65687161242946,61.59445247596487,116.42311598309873,87.83262382236542,110.36383539820176,112.86369113406805,94.79500641073052
76.18300969515667,110.13259247205079,67.29832855675225,82.6958206542618,5.445190571524077,71.47513065331488,130.10958316848925,62.29142131616839,107.0140237964005,82.84140928648615,104.14087220108404,108.49551647397941,81.3327109346041
74.8634552331446,110.98722201427704,69.03657569284569,83.71526354912908,5.636949332425516,75.29640884020868,146.74930233896373,73.05211567040224,108.48387320782393,85.28414417770692,127.08590732695208,100.87914693682052,72.70687795782787
86.44762698081422,114.6371457687093,77.42188387728629,90.21790623236656,5.507968977681922,63.714519068341055,127.15931810235479,62.58322076177179,109.92290176803624,90.26524647133644,100.87329385346774,103.13445622161495,104.69857258891352
87.01001385236462,119.08220160048076,77.02606003203223,91.18551687884336,5.0374832894280805,57.89544290816338,121.51161236631478,60.69909902905917,115.8961340431902,91.21519699040246,86.68609642210684,100.18667237803501,111.96581004016662
75.6132094454865,114.81554455568278,73.19332248960745,86.81032849118952,5.40675576121529,71.50543933878778,143.64653061175454,73.22717816304093,111.24931957985476,87.70965003607523,123.74396169394865,96.09064597332144,80.67912240373039
85.43957760801378,118.23229399029938,72.9331278785162,88.36073228536254,5.15017922422569,60.278612891253694,115.68937504288918,55.34898351195058,114.16637294634785,88.29924736993351,77.81057207018485,108.62898259608988,102.77157592078467
86.74594795789612,123.84715917178086,87.8800568186009,98.53678381959084,5.619171552957773,64.77733756146338,137.75923534177255,71.07920702235897,119.58847775645506,100.65043341322534,115.4547929593352,93.61323588646336,124.23433858647044
81.19784556260792,130.27223804049686,84.28969776452132,96.38036808400122,5.532202083230254,68.13237524836329,126.16386954417405,54.97843283011308,129.89625995078188,95.90390487009303,91.73740399184467,125.69198922401993,118.42805779930217
78.10303627344885,111.42422160087033,69.328431604387,83.86338293014248,5.63197464790705,72.1095480614707,134.02466056211424,65.22628880767888,109.20092858843452,82.30686852629283,114.51411738397442,105.3304860937901,73.84491378903077
75.46602294169828,118.64500496520847,74.95009027932151,89.2304739455707,5.715135161139948,75.73123557279823,142.11888701616274,65.1879122396504,115.5339618487757,89.10517261024894,125.93326480821815,116.5256888558752,86.89140743950483
86.92489043343187,115.2536295662798,71.53884942284373,88.0267378941351,4.534242317358697,52.162761376513615,117.19284700602954,62.015189154376316,109.22657969557326,85.84258643120583,80.50020859883992,88.33114566732677,91.05123579833695
81.07796688621669,104.60869370813926,67.4447768610133,82.90203774666026,4.865685636852087,60.01242783604206,133.18136047398306,72.78852276307926,100.36035672021397,82.19141279533942,109.86790548740763,81.3852554020171,82.97135054168592
84.3372249799232,108.38596018585973,66.60088821055352,82.8237866533751,4.8870221369189615,57.94620510791451,129.54087423905273,71.46284658278289,102.48381642336915,83.02754576777289,103.26562483296618,79.33498750083635,83.1051469825854
77.25467714668126,120.55660278926521,71.65047289611822,86.97411512919066,5.628524034903995,72.85674140113584,127.63487258691013,57.49437642719901,120.23044287248342,84.8741548181429,99.24943638610962,119.81608862248994,83.8001854059503
78.14412540947121,116.6968225104976,69.50854656685786,84.93251862935777,5.19156825521193,66.4358098322603,123.59246990955452,57.39336929698748,116.03360081960517,87.8150057287314,91.91272827707657,114.24962430481993,84.23335915473612
84.79970402718345,112.77539738305502,78.66902382151315,91.58039065426966,4.883644622339321,57.59034985279921,132.0531514700943,71.37497725214111,107.64194933449953,88.92943242780679,107.01831575025976,83.79924611400067,111.99789864360412
82.28071035786658,124.57422443126428,80.09251842515494,94.83157099231205,5.440882976897026,66.12586295418195,138.621818821972,66.8763865671849,123.11645987716574,96.07375318601275,114.62182071487328,107.02493406734963,119.3199127561071
76.86546763376532,122.56710987505733,77.27653417730068,92.49109765715657,5.541017130725562,72.08721030783809,140.7971575920693,67.64298696224247,120.57469123151536,90.84445885078935,122.98297939963479,107.82854393062661,103.62315116536082
88.26969410543263,127.974318117231,84.79448068117468,97.8710855775382,5.339034490629438,60.48547629781401,131.39708879175848,66.975262984197,124.35698617445226,98.24887669190211,104.90171602266179,96.11340372893304,124.14840091135561
81.19805164430426,122.04064573462202,77.0142739389212,91.18237435716051,5.62480985752624,69.27271952492471,122.6048857168712,53.620678162263296,120.98430787689294,91.64779095761934,94.33187121093329,125.0618550843451,104.8999785871305
81.76045725981677,105.22306590044545,67.05958436834005,81.36241167178187,4.555312318898384,55.715347878040866,123.2314875764479,70.48370770521512,100.94819042893201,81.13872015469488,96.12593429699704,71.21526619082695,76.74103491207508
76.20982427858554,123.97407977276862,78.89148811236515,92.75626701361573,5.761129627484551,75.59562933021209,138.76397042462327,64.56299246354236,122.18634579925843,92.6824713944749,123.71686704362693,113.89119303526115,103.41999876101036
82.05176788238026,114.58116280366488,77.96135906926875,90.52018561486626,4.578818371373528,55.804018481809955,134.09505110644315,74.14078311267617,108.20516439433707,91.4579255760885,107.53635880486495,78.84110561597369,109.8189797133956
81.76529430582737,112.09617694958517,71.16085194830573,86.20344300047972,5.578135837283926,68.2213142463596,145.50768688299692,81.06570234837729,107.00378835526413,86.42660849645648,126.57295402089261,77.15073592349133,88.84515719780086
85.07281251907293,132.6375681169585,87.86851607188501,99.81195048933454,5.518358466040537,64.86629867565912,122.36723594452263,53.831338368535484,132.30244768995846,100.82766617144323,87.63521551728462,124.03349081794778,124.77164618833069
82.16617244708965,128.93183388264225,87.23425764246161,99.51026623302107,5.57520248974134,67.8527710820588,131.86239678476701,59.04933897370366,127.33342094674134,98.30965436661297,104.81377611253806,120.87588148397695,121.20302514468563
77.22821784570085,118.50926260853026,69.47857321878763,82.80701303094159,5.523861217851986,71.52646237271017,127.44673435515409,55.136191897615475,118.06692488919873,85.94918582853413,99.88989087327607,126.95141722825727,81.67291223286395
80.14683194429654,129.52001457522857,79.9230222925251,94.40298694474185,6.003622452333557,74.90779493949532,132.54990676560723,56.6987629661434,128.4857353812774,93.32532633415582,104.8764413118276,128.8983693774878,110.11526026881577
84.91455066922342,125.38095581398956,80.09927751150555,94.13716020526854,4.715302469123893,55.52997021078174,115.23327754024905,55.175052163664894,122.09255147566928,93.80077953645123,76.55372095078246,108.47528303829363,117.81893175292794
73.41155136479694,114.40366161514642,68.41244465059675,82.15145373967253,5.512270673505746,75.08723860246668,134.97958624100974,60.932232431966234,112.49405711239528,83.16561085805537,112.5916708213883,119.43274793220934,72.87029898162261
81.4824896353701,117.03794597208302,74.70598537742899,89.90514833812792,5.357836929363092,65.75445783921347,115.52968528184685,53.90184320571544,114.23955897569213,90.24834816852889,82.70662855056952,113.37491546275328,95.47392975942428
83.22760621675192,104.24255954693835,64.63385087314636,80.62742118514655,4.41934177905555,53.09946999492137,119.5997715103788,67.0795822091962,99.50569155980972,81.47887372049956,84.9512223451167,75.65314260362086,82.34861023044647
89.5171783060412,126.33239320217497,88.46629166988767,99.69878106346172,5.271868085590734,58.89225046356219,135.89685454231642,72.33810407644816,122.23392539003,101.58581624030718,107.07353336149728,87.07938658308515,124.21162033312669
85.93683963402371,123.36857552582289,80.97206356502491,95.94041300618129,5.11943862388796,59.57210720908447,136.3390357083636,72.28616024803338,119.4826267902237,95.73653356330811,118.07498877721707,87.92233677621928,125.20626202008027
76.3271952672456,121.40221371002957,78.09089314806141,92.55627593113381,5.768100785863772,75.57071585910934,140.99455080535247,65.5883107783496,118.56792563134132,92.35891497031088,120.15962267267014,113.92667899939943,101.89477092752786
79.64095700137959,125.86800769950808,82.58454824881133,97.10247665571057,5.682705557435753,71.35405916000373,141.60311746970245,66.71167118422278,124.79397673274003,98.44475229524113,122.48250051582217,111.55310030940113,122.1455047313498
84.16141176142368,122.31103348317457,80.31779931127032,94.99532158593472,4.93507266168315,58.63818772043455,133.80300282350527,69.71614604528703,118.77499407642557,94.61091476066247,108.0365945009263,91.58570562950038,116.61799495602304
76.41158859401565,113.38219449466506,67.76845084765749,85.16724973055167,5.217248816554854,68.27824041553109,118.05368209232186,50.86466833158429,112.5573157536982,84.72155372121074,79.27755241459798,127.65580054739351,79.97038374348413
84.12838960720728,115.72440683230163,77.80836002831717,91.34149223239329,5.19435227886444,61.74315594434533,142.95774099026255,80.3154249463645,110.59607111970338,89.54901763510993,127.44400711646202,75.27505851722958,110.0524950593759
80.75231653225148,105.82000489422536,63.51919769533316,79.77751486528611,4.703182493553609,58.24207521867457,113.31098824872333,58.47028626972764,103.13069434828364,81.54823354216467,78.54548850458464,93.59358814740048,72.44356467046607
84.91335476226085,94.78196043458428,59.07024657251322,75.76434969882028,4.2192659402894535,49.689073669300804,120.53159268141059,67.1268372902136,88.58384582360965,76.43142290230263,75.79796465278952,77.23072997917343,70.47819951285739
77.30767283796105,109.37866581552005,63.975709051277995,82.39880067793456,5.226876217063716,67.61135117880717,122.19120141220851,60.84703960451011,106.47252397100972,82.94257926366271,89.48439491827489,100.8136792133032,70.79170085974867
78.71005772329738,121.75655675128388,80.39153516569547,93.47353079626707,5.339187004669464,67.83360550235143,134.35680812032422,64.83924755649758,118.13455046099938,92.32636293830112,112.85145779963972,106.96401332061916,108.13713955217736
77.59380895166024,106.48029017378828,66.2519214720047,81.49029199236945,4.750824994014096,61.22685634589465,140.54244690059784,79.68824968460432,100.82593003783727,81.05926289282493,121.57909351058862,73.19805811843928,75.37861695449433
79.76210025114888,122.83629793127038,74.733388030112,91.31960574848445,6.29775828811331,78.95677606636993,140.87203482643835,61.55262838915679,120.91152032163679,90.61254330683228,122.31667033456426,125.22399576326752,95.28074078596305
89.74849383136434,120.21825919075576,81.96185457307504,93.32094616304515,4.624875549434983,51.53151158308054,114.13428926711578,55.58707745810076,118.66560161597997,93.71316182952891,72.10757271351251,105.18710787077576,128.45826708557095
79.34787508440859,118.14720692190194,75.07220592479183,88.87187423557747,5.651289979957362,71.22169275416184,130.35694752177253,61.098526214497745,117.0852109952925,90.30169214223089,104.48789613295719,112.51930986097102,97.55317090328924
78.58501875233475,109.24113182995752,68.59244534171535,85.07731724198193,5.504633898464474,70.04686116844545,141.93960533759665,71.03151898402615,104.57644401002511,84.62062025962092,120.6142338580486,99.82607725283992,79.36003178770095
84.9769950294047,116.54014816697065,76.70818139773716,91.00711461949464,4.627817851478356,54.45965522641729,120.31375347132895,62.39298717149769,111.9311426562498,90.02477963533465,91.2351993795935,92.56573626433794,107.43380967682896
87.4590444977344,120.29660243265708,77.17531028891415,91.77538076695254,5.222117045077338,59.7092853582755,120.31087420639051,59.18880120343586,116.0946592710209,93.30857034398369,80.2032044711498,103.21379395216148,115.0871575605258
80.33304902715055,126.29838905023041,78.40827379268471,94.73931868695246,5.857586508860222,72.91627268971834,132.15993516948677,58.0857967523199,125.2996307938933,93.74538014606749,112.18896221368084,124.19544417049377,104.55141842548193
73.7503733461979,111.53549471430335,68.35110903180794,84.42899192739807,5.522645582866637,74.88295085561556,135.94912803076443,61.793434733195284,111.22181117933286,82.34787188752819,109.81034262293552,118.186594858595,83.37389519123717
83.1491599892525,128.03947911846487,81.62454469025634,94.98666463704444,5.609639708912154,67.46477907458394,128.8895098642442,60.45405936466189,126.41763459191652,95.84126106506014,101.14105153425118,112.38485760916774,112.75226642375623
77.8327264942455,117.25699384109961,72.54028035239156,85.35654519654483,5.570633729318461,71.57186931811158,131.57415422272413,61.151375672554536,115.1860780055699,84.87535496612479,109.24970588041614,114.09304575413914,81.46018536871911
82.07109663478853,109.12373207067895,66.10639575960751,81.38682611566864,5.406539280881972,65.87628900513842,117.60943076308008,53.73027935804338,106.48059733292683,83.71886420387864,79.57810017021151,117.25860244564545,74.37826330779367
80.11160284035795,105.87296113982818,66.01100649303734,79.22155286087403,4.386902684731678,54.759891566189964,118.98251995482302,66.29201925495137,99.59114842608815,79.68677309663126,83.32788255204213,77.13694656955641,72.55867425524706
89.30868496954933,129.59890409536854,84.04381512328611,95.18689520811661,5.662525878166069,63.403977788910034,118.97699094707782,53.368062436763516,130.01521331007217,97.30234145966241,79.68314185558192,120.57686276331472,124.39804870522235
79.94088397891234,132.6055850924473,82.21930987545483,97.61332281902928,5.285650783532923,66.1194938115424,118.90857155313445,51.49905029458961,130.47117204412922,97.82615257442755,84.99198573237764,126.76084786174665,127.35783538732696
79.71845852189728,126.55559113571401,80.87574144795762,96.37100930364204,5.599637163845393,70.24266735297283,138.43500758056615,67.35242604578964,123.04169609537135,97.64421251070583,117.78050383776264,105.3890349763097,115.03697196165987
75.5119016046627,119.94911411616131,73.91931713367168,89.65206363133358,6.137129508598087,81.27367180777146,141.00704755532965,64.88379108578849,115.91192656271231,90.83597639086341,129.19800054062085,115.94170728146396,79.55349258373984
78.53237648218914,114.75930621976218,68.03649143218827,85.8120819371693,4.962187993561993,63.1865253012864,128.28962913314587,65.95372913018161,110.10857863080227,85.82510117836324,100.32465557847136,94.35990398964739,80.39420322929655
77.86660912193571,121.06737813247777,72.55191497210755,87.26081057943782,6.137138795273494,78.81605304865661,142.8056164397734,65.78323483111001,120.0692128749077,86.53723790894112,127.27408358674957,115.7404828433948,86.57801842427034
81.97989820895917,121.19924337333694,78.09216541353658,89.59479048922799,5.154238189279704,62.87197595857009,117.1713442994677,56.89346294720365,118.09130681877963,90.65236069740186,85.19011908996929,105.77687048876123,101.35268428369201
85.89621841019998,113.70477867883345,74.90743231694574,88.54553589916658,4.782201256999733,55.67417687891901,122.39133491597907,67.32582196746037,108.14860284799661,89.16417195599621,90.90130198820624,79.96539701546959,97.6897197947418
78.53473527168859,111.80653907260248,71.38734380727702,84.66586213409445,5.0874203069903245,64.77923799437974,122.17688661200077,60.53955918219084,109.53062067089246,82.55890850579983,98.35103185195825,101.79701460408837,79.30428752616169
75.60000443478775,112.92057347194464,67.99043385803348,81.73051379031256,5.235576796534419,69.25365726731677,122.8529720578322,54.379943008191816,110.31045394976431,80.37873304460729,90.82123243247038,122.94301196850873,74.58831097091331
75.41869017122343,109.04326745570596,67.05803304762196,83.59837687635141,5.057228872309696,67.05537925450898,142.0594326255056,74.78668124371502,104.51895325531143,82.52063701681864,121.95665565122175,89.42142774604415,77.55480017406224
80.19138892746263,119.4661905780229,77.13518914475809,91.1190418639616,5.158276018382511,64.32456261667255,118.99616467951087,54.51475694090006,117.34893934950088,91.20388863188926,84.58497466787914,116.75121349423934,104.38424540565133
78.78946137333133,112.36025534493584,66.84994723324675,81.25199683849135,4.834528455499208,61.360090185051064,117.57786853261626,56.833452287320135,108.28037487453935,81.27659337352442,84.27507087279557,106.65255121016435,74.62838632445144
78.45879938353274,111.12118457919456,68.78115132562445,84.47912249045785,4.790922509754664,61.06290878012343,136.57920535063965,74.12718257505531,108.57063619216184,85.76677953796147,112.16699406228516,82.9034591766772,75.93669231280128
80.37301509269601,119.17663074651632,75.61914815452549,90.02411977411771,4.7412171996136125,58.99016223474333,125.86006525075773,63.257669932479864,114.99025745295855,90.60757964485683,86.51108940407433,98.95872513192097,102.46778993825367
78.78697815875653,128.99197709825685,82.99523590444761,97.05155849284745,5.899813103756693,74.88309923333412,141.17485839039279,63.544323547764,127.39067860869021,96.12985750290282,121.72333409639535,119.95569388978876,113.96238896057001
80.47664370877297,127.09724947056782,83.74980657433854,98.52573383589969,5.538482497541252,68.82099255510438,145.40479286655253,70.88831705524733,125.09718210527375,97.3332500488479,127.31843904055171,104.99042525976111,119.91247279531487
83.02097591840742,112.10436924912396,68.39318146102667,83.15502798588739,4.794400312023398,57.74926467661991,114.69797197957007,55.137412880831555,109.3007439595137,83.6141499059479,74.42129683738594,107.71268426384174,79.57420274726269
86.32271235682005,113.08061766030609,76.45601105643182,90.14300154946102,4.151900033477036,48.09742326347335,117.97329262250311,64.48464592663338,108.6802865312012,90.31481895646066,85.95162289282453,81.35849396702149,106.2790918715432
79.740716980947,120.3563546137918,75.70551819923881,91.41549581777112,6.022706378833969,75.52862084589754,139.2824151143106,67.05171682024664,117.40656728742754,91.76922414407458,126.53297853660021,107.43666236626765,96.7261264989983
77.3022229549553,120.22351518953182,77.55414796458027,91.43108622549029,5.920884929556733,76.59398013698632,140.28305621702435,64.80688114633412,116.54696916962185,93.50922690069943,125.94020642175869,115.21109421489965,91.86991965705006
78.79195408452833,116.82763233763461,74.36055547694092,86.86490504939961,5.124834083071343,65.04260673080147,117.47323418963948,52.72239370730474,118.08192450552667,89.31748807299641,85.03009973497446,120.47861686622542,90.79287849571077
83.04767363143779,112.34139038432635,68.12943777957516,84.38074623014285,5.291326816368603,63.71432919182416,122.98898813928244,60.97740992525441,108.91779948244346,84.8007552883535,94.75019612097861,101.68172501362879,86.65606805954752
78.49738060055444,116.98117323632688,74.0435068749618,88.42616248828705,5.395163213108546,68.73048720647934,122.7137185985229,54.25901781819573,116.75148409980766,89.51693531942784,91.9473821622483,123.13626076082795,93.07794479756174
82.07787388722737,114.73307713401728,71.59430103680043,86.28898820656214,4.6783389308603445,56.99878309821045,109.29990127612346,53.39015401856291,113.49218183157414,87.41716340853682,71.37408048334429,104.61042180199672,92.44304038138864
82.34109664456483,119.1664937128666,77.10998828466518,92.33904783198923,5.586268159492329,67.84301384284596,134.91467600646635,67.32634349234733,113.98624964310184,93.28574754267636,117.58670495862745,100.3883773500803,98.16348027117462
83.27105598077857,114.77548280837148,75.27185198046529,88.49939185546486,4.7230173102700155,56.71859513058448,126.4592649603963,69.8007435663762,109.68364445120483,86.5325917397245,106.52690475677508,79.21509005058367,98.11762573593697
81.42628654717151,119.93090039533136,71.39501420716638,86.93509654973121,5.287798530124886,64.93969889025433,116.1140567253086,50.944924347059775,119.50522150439619,87.37171763735574,77.64380093845638,124.50040663868856,96.10971920538236
83.32032507304974,118.47576540401688,73.49556114042123,88.34462195428239,5.245813820988167,62.95959378925832,121.5925562625028,58.829056514341524,117.10431724621645,89.39691908380163,88.17920495407301,106.47151989357934,109.50929486419983
82.65403579453371,113.07274873881063,74.22093003382581,90.17081528667765,4.930125869037997,59.647733128163225,135.10292617474371,76.56054832824128,108.58908735096165,89.662068786974,115.47349577363133,73.32675021644769,93.47694773141792
81.50729952772063,111.34652764273625,71.56436833774957,89.06830128817596,5.181575365435639,63.571918042424954,136.8497105772405,75.4698713016366,106.86990289034584,89.33888198493621,121.88203090431509,79.40802071615632,100.07433259006115
82.15233558524787,115.1441599373572,74.4761654742702,87.92203590897746,4.35301867614336,52.98715666612202,121.16273657600273,64.89578284702529,112.80354806879528,87.32378141983004,82.70859053451345,85.75662887469504,101.88512973246698
82.16761471606873,110.18643308754405,66.23713097962995,80.84653099756434,4.392993764236308,53.46381027873762,122.11913271800879,64.4236728259618,106.4086444851144,81.17437801041228,86.33351382284783,88.98090285418047,75.09153505513818
86.78480837649073,126.66261824771252,86.30432664702163,97.2356344795857,4.6159934423133,53.18895701524339,119.27520946951715,63.511519874128645,124.25175504903054,97.78475930120406,92.8565766710697,87.0084817906436,125.36685150987805
83.0123687530089,105.59733867438649,65.42224954772473,81.78354562892869,4.363899019244932,52.56926268697466,122.31617911642783,69.81963842993376,101.14784279267535,81.76143030756982,91.52299760961202,71.6748873802696,79.14285718087159
90.49278716728244,121.12572117315183,85.02410948512414,96.02338251060537,5.161244855372706,57.03487556231165,120.28366599038192,57.77383539856748,118.14747290762939,95.07838330926188,79.61268434875605,107.87471042597866,125.29252548911714
74.61883397185225,113.3425969064449,69.16064242889757,84.68701039114927,5.5443616264096915,74.3024425777162,135.27127206927975,60.72295942180088,112.30962046801454,84.28024810484945,111.32890950383194,120.44093030868706,73.84555799114453
81.58430308422294,113.6454177561182,73.9694797398382,85.7511505623573,5.25464226956354,64.40751555037431,121.73197450026359,59.99018026263422,111.52846828553642,85.55914341781569,89.46379395161,102.87782069121263,103.56628357504161
82.0260116542006,112.03116858879417,73.67312636253735,87.82319894659851,4.985841235827215,60.78366039356111,140.3435176333257,80.27104717144816,108.29159380669121,87.08866714907258,124.21941762570901,71.21551882097855,96.10751052694002
79.14517146789468,119.61145524189057,77.61269235352322,91.88555303917512,4.847454652102141,61.24763598583542,138.7218593510507,75.07444070765301,114.95586611823997,92.50670140438967,116.37000158584382,83.52527551503185,101.30368946987193
86.77333984813944,114.17274242540742,77.10482080399674,88.69941324982611,4.099055796043789,47.23865421358078,113.07360315209131,63.891527541072534,110.11065455859163,89.14585129934859,74.57229863601249,73.98251843046233,109.12511742414011
77.16332025274758,115.617184358044,77.46401444394559,89.20344875271613,4.8392390146201185,62.714240377024296,114.57876149236789,51.43913406090698,113.93507505320275,88.05700205681438,81.12452169861254,120.42349422904752,89.59802938279228
81.21433544978245,111.76410567451961,73.26947298988628,85.398577248633,4.98358139616353,61.363321740717126,125.40958541428539,66.40597475351724,109.34156274104322,86.27548697045886,99.74615693056688,88.19489902897661,86.24867130848703
80.78291926069686,110.42545778567131,67.09649670388089,82.38970944813939,4.864902987503956,60.221926021320044,116.02910765363404,58.27748760322682,107.45141810323449,82.56891792815662,78.73801161572817,99.09355925689027,77.46476430643939
81.80625879962508,107.20054113686984,71.26995359865303,85.48060355755773,4.51302510102404,55.16723496765901,134.24565637646944,77.05752299203147,102.93382890160242,85.40597880279911,110.78432365234025,70.39846182900234,86.94028594746669
82.71042769431253,123.17663712144221,82.98271421903394,94.66982661047285,5.38490452823177,65.10550940606556,128.77904196453576,61.36938428006044,120.40807930431905,93.51060275291707,103.02503576176322,109.38083295584431,124.52260870765832
72.55410951376031,122.04829341986708,75.18172762721822,89.61045069559937,5.68318295530545,78.33026955182466,134.58788990700165,58.21227559849254,121.12174422106074,88.65470421502694,112.08102279108442,126.9910446215736,91.88066597309479
74.64910478102797,119.87414130061774,71.99676689907777,88.89829801644075,5.561332445506869,74.49965357012933,137.31164759231217,62.84967505237292,119.0030012670626,89.70888144367845,119.87360713211099,116.91378363187958,96.06019166090113
87.08242992521087,120.2121437684509,85.75710036739876,97.42710072160827,5.1239777818617505,58.84054666667413,133.1285405789515,74.40653892692096,112.5746269828632,98.07891339752304,114.5980483972672,76.43700260412788,128.55572372019844
80.94844090690184,110.86108339704823,70.48130841980412,85.18285912782459,4.880521655118214,60.2917313840703,140.78061731448275,80.52617169599267,104.34764577960163,85.63930978792712,122.61608577189875,71.20097004231968,94.01533254777033
73.25468397196873,127.02100532914903,81.55328116764228,94.53714868611368,5.749114626501803,78.48118802480576,142.7651141125743,63.16408484730791,126.80594891555782,94.74994257505982,127.34628170332263,123.02655592037351,96.05095906902747
81.61162857823568,115.56610514824465,70.25654371519076,86.89262269838221,5.690429947674408,69.72572471359726,139.01267216430654,71.73429237400687,112.77562017314986,85.69078373603236,113.64189794749561,93.58919943868067,88.87532010250663
79.31559155617033,115.20512902530105,76.46357002215585,90.53969134624289,4.930673229778206,62.165245609828965,143.75257355866933,78.63703254388177,111.78831065200846,90.74936221547536,124.68754738523417,81.18782684113026,102.36006362762191
